Object ID,Object Name,Primary Object Type,Secondary Object Type,Max Potential Damage: Structure,Max Potential Damage: Content,Ground Elevation,X Coordinate,Y Coordinate,Aggregation Label: Census Block,Ground Floor Height,Extraction Method,Damage Function: Structure,Damage Function: Content,geometry,Zoning_map,Land_use_map
573783164,573783164,RES,RES1-3SNB,456923.213,228461.606,8.737245693,-79.93049625,32.77434486,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93049625 32.774344859),SR-5,Neighborhood
573783427,573783427,RES,RES1-3SWB,780064.073,390032.036,7.003932399,-79.93010789,32.7710552,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.93010789 32.771055204),SR-3,Neighborhood
573783441,573783441,RES,RES1-2SNB,438450.77,219225.385,7.641946951,-79.9295781,32.77161083,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.9295781 32.771610827),SR-4,Neighborhood
573783447,573783447,RES,RES3A,483101.436,241550.718,8.568949392,-79.9295716,32.77192977,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.9295716 32.77192977),SR-4,Neighborhood
573785448,573785448,COM,COM1,570343.785,570343.785,11.88090505,-79.93178469,32.77655612,450000000000000.0,1,centroid,COM1,COM1,POINT (-79.93178469 32.776556116),LB,City Centers
573785816,573785816,RES,RES1-2SNB,342424.316,171212.158,10.15392143,-79.93316494,32.77483616,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93316494 32.774836158),SR-4,Neighborhood
573785864,573785864,RES,RES1-2SNB,160586.772,80293.3862,11.29505786,-79.93294774,32.77600494,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93294774 32.776004938),SR-5,Neighborhood
573785925,573785925,RES,RES3A,719359.22,359679.61,6.964915604,-79.93359647,32.7731106,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93359647 32.773110601),SR-3,Neighborhood
573785962,573785962,RES,RES1-2SNB,316735.013,158367.506,9.731189158,-79.93269833,32.77410207,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93269833 32.774102068),SR-5,Neighborhood
573789014,573789014,RES,RES1-3SNB,556818.256,278409.128,6.491396187,-79.93414417,32.77250666,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93414417 32.77250666),SR-3,Neighborhood
573789019,573789019,RES,RES1-2SNB,286631.996,143315.998,5.509031042,-79.93546136,32.77287517,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93546136 32.772875167),DR-1F,Neighborhood
573789026,573789026,RES,RES3A,558479.221,279239.61,6.404198188,-79.93555996,32.77344252,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93555996 32.773442523),DR-1F,Neighborhood
573789160,573789160,COM,RES4,377058.032,188529.016,6.82018504,-79.93504335,32.77587383,450000000000000.0,1,centroid,RES4,RES4,POINT (-79.93504335 32.775873827),DR-1F,Neighborhood
573789173,573789173,RES,RES3A,302633.914,151316.957,6.443332314,-79.93721769,32.77645577,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93721769 32.776455767),DR-1F,Neighborhood
573789181,573789181,RES,RES1-2SNB,206939.675,103469.837,8.957930724,-79.93621898,32.77660752,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93621898 32.776607519),DR-1F,Neighborhood
573789340,573789340,RES,RES1-2SNB,327023.262,163511.631,4.689106159,-79.93840551,32.77481726,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93840551 32.774817257),DR-1F,Neighborhood
573789361,573789361,RES,RES1-1SNB,298957.196,149478.598,6.583678964,-79.93801322,32.77561288,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93801322 32.775612877),DR-1F,Neighborhood
573795548,573795548,RES,RES1-2SNB,469463.63,234731.815,3.871138764,-79.93959894,32.77423144,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93959894 32.77423144),STR,Neighborhood
573800815,573800815,RES,RES1-3SWB,399414.321,199707.16,7.180729011,-79.94320128,32.77736444,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.94320128 32.777364436),STR,Neighborhood
573831730,573831730,RES,RES3A,205336.005,102668.002,11.93792996,-79.93231375,32.77571708,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93231375 32.775717083),SR-5,Neighborhood
573860243,573860243,RES,RES3B,493484.753,246742.376,5.002420096,-79.94073347,32.77373997,450000000000000.0,1,centroid,RES3B,RES3B,POINT (-79.94073347 32.773739974),STR,Neighborhood
573868263,573868263,RES,RES1-3SWB,197681.629,98840.8145,5.988282908,-79.94554233,32.7773873,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.94554233 32.777387304),DR-1,Neighborhood
574268207,574268207,RES,RES3A,427020.79,213510.395,8.950609208,-79.93066806,32.77219069,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93066806 32.772190687),SR-3,Neighborhood
574268219,574268219,RES,RES3B,352245.479,176122.739,9.261483422,-79.93104665,32.77194521,450000000000000.0,1,centroid,RES3B,RES3B,POINT (-79.93104665 32.771945208),SR-3,Neighborhood
574268595,574268595,RES,RES3A,443323.388,221661.694,4.94717355,-79.93307183,32.77031931,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93307183 32.770319309),SR-3,Neighborhood
574268597,574268597,RES,RES1-2SNB,437360.158,218680.079,5.201977157,-79.93287143,32.77035066,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93287143 32.770350664),SR-3,Neighborhood
574268706,574268706,RES,RES3A,521059.31,260529.655,4.805387237,-79.93405413,32.77189537,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93405413 32.771895369),SR-3,Neighborhood
574268907,574268907,RES,RES3B,489917.358,244958.679,5.609749989,-79.93643612,32.77139548,450000000000000.0,1,centroid,RES3B,RES3B,POINT (-79.93643612 32.771395477),SR-2,Neighborhood
574268926,574268926,RES,RES3A,625595.694,312797.847,5.074223358,-79.93722348,32.77680347,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93722348 32.776803473),DR-1F,Neighborhood
574269135,574269135,RES,RES3A,318561.495,159280.747,3.712516485,-79.93826701,32.77391406,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93826701 32.773914061),DR-1,Neighborhood
574269195,574269195,RES,RES1-2SNB,432462.562,216231.281,7.467605706,-79.9371539,32.77514123,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.9371539 32.775141232),DR-1F,Neighborhood
574296073,574296073,RES,RES1-1SNB,333941.904,166970.952,4.209198799,-79.94069038,32.77215708,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94069038 32.772157079),SR-2,Neighborhood
574346751,574346751,RES,RES1-2SNB,359456.617,179728.308,13.39830169,-79.93008132,32.77574536,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93008132 32.775745364),SR-5,Neighborhood
574371920,574371920,RES,RES3A,428813.993,214406.996,6.443989374,-79.93667006,32.77360194,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93667006 32.773601944),DR-1,Neighborhood
574372557,574372557,COM,COM4,388628.286,388628.286,13.25995007,-79.92938979,32.77611196,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.92938979 32.776111957),SR-5,Neighborhood
574372970,574372970,RES,RES1-2SNB,158239.456,79119.7281,10.31465529,-79.93565177,32.77690808,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93565177 32.776908084),DR-1F,Neighborhood
574372985,574372985,RES,RES1-2SNB,190842.768,95421.384,8.877666262,-79.93591088,32.77734728,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93591088 32.777347278),DR-1F,Neighborhood
574409645,574409645,PUB,REL1,464815.304,464815.304,10.92050289,-79.93338057,32.776663,450000000000000.0,1,centroid,REL1,REL1,POINT (-79.93338057 32.776663),DR-1,Neighborhood
574409651,574409651,COM,COM4,158221.99,158221.99,12.52613552,-79.93305761,32.77698208,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.93305761 32.776982082),GB,City Centers
574409955,574409955,RES,RES1-2SNB,327402.067,163701.033,5.747922477,-79.93775815,32.77094071,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93775815 32.770940705),SR-2,Neighborhood
574409957,574409957,RES,RES1-3SNB,346937.745,173468.872,5.75426075,-79.93765334,32.77105864,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93765334 32.771058635),SR-2,Neighborhood
574421673,574421673,COM,COM7,102504.455,153756.682,11.52017961,-79.92907633,32.7771126,450000000000000.0,1,centroid,COM7,COM7,POINT (-79.92907633 32.777112595),LB,Neighborhood
574431443,574431443,RES,RES1-1SNB,287437.24,143718.62,4.927836849,-79.94106447,32.77369713,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94106447 32.773697132),STR,Neighborhood
574486723,574486723,RES,RES1-2SWB,271755.725,135877.862,6.211811284,-79.9462719,32.77714772,450000000000000.0,1,centroid,RES1-2SWB,RES1-2SWB,POINT (-79.9462719 32.777147724),DR-1,Neighborhood
574486752,574486752,RES,RES1-1SNB,122431.721,61215.8606,7.857602351,-79.9427401,32.7774164,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.9427401 32.777416396),STR,Neighborhood
574486758,574486758,RES,RES1-1SNB,194521.546,97260.773,5.292727578,-79.94238262,32.77717853,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94238262 32.777178526),STR,Neighborhood
574486770,574486770,RES,RES1-2SNB,222200.794,111100.397,6.284586445,-79.94233945,32.77428307,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94233945 32.774283067),DR-2,Neighborhood
574486776,574486776,RES,RES1-2SNB,265832.443,132916.221,6.284586445,-79.94233945,32.77428307,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94233945 32.774283067),DR-2,Neighborhood
574486861,574486861,RES,RES1-2SNB,273499.346,136749.673,6.973802328,-79.93592137,32.77562298,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93592137 32.775622979),DR-1F,Neighborhood
574486874,574486874,RES,RES1-1SNB,209170.815,104585.407,8.357450673,-79.93542766,32.77499328,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93542766 32.774993284),DR-1F,Neighborhood
574486913,574486913,RES,RES1-3SNB,476983.788,238491.894,6.6578977,-79.93355832,32.77170883,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93355832 32.771708828),SR-4,Neighborhood
574486922,574486922,RES,RES1-1SNB,198413.344,99206.6723,5.276184942,-79.93337915,32.77092373,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93337915 32.770923728),SR-3,Neighborhood
574486924,574486924,RES,RES1-1SNB,183741.905,91870.9526,5.276184942,-79.93337915,32.77092373,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93337915 32.770923728),SR-3,Neighborhood
574486963,574486963,RES,RES1-1SNB,132360.047,66180.0239,6.748302775,-79.93784205,32.77716931,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93784205 32.777169314),DR-1F,Neighborhood
574487065,574487065,RES,RES1-1SNB,175246.325,87623.1627,10.10845607,-79.93516687,32.77710336,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.93516687 32.777103356),DR-1F,Neighborhood
574487081,574487081,RES,RES1-2SNB,298092.009,149046.004,9.743710827,-79.93463201,32.77730365,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93463201 32.777303647),DR-1F,Neighborhood
574488769,574488769,RES,RES1-3SNB,350217.527,175108.763,13.33139586,-79.92893496,32.77614694,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.92893496 32.776146937),SR-5,Neighborhood
573800692,573800692,RES,RES3A,561796.474,280898.237,4.752157237,-79.94221862,32.77355041,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.94221862 32.773550407),SR-2,Neighborhood
573800698,573800698,PUB,GOV1,238917.062,238917.062,4.688891441,-79.94320565,32.77510739,450000000000000.0,1,centroid,GOV1,GOV1,POINT (-79.94320565 32.77510739),SR-2,Neighborhood
573800714,573800714,RES,RES3A,495571.048,247785.524,4.547155581,-79.94176831,32.77240815,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.94176831 32.772408153),SR-2,Neighborhood
573800716,573800716,RES,RES3B,339046.689,169523.344,4.726986007,-79.94191753,32.77250284,450000000000000.0,1,centroid,RES3B,RES3B,POINT (-79.94191753 32.772502839),SR-2,Neighborhood
573800728,573800728,RES,RES1-2SNB,366904.339,183452.169,4.914053079,-79.94171108,32.77290253,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94171108 32.772902534),SR-2,Neighborhood
573800732,573800732,RES,RES1-2SNB,368737.359,184368.679,4.34344223,-79.94203934,32.77304317,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94203934 32.773043173),SR-2,Neighborhood
573800791,573800791,COM,COM4,107840.171,107840.171,4.958322435,-79.94360752,32.77543626,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.94360752 32.775436262),LB,Neighborhood
573800793,573800793,COM,COM3,64704.1031,64704.1031,4.958322435,-79.94360752,32.77543626,450000000000000.0,1,centroid,COM3,COM3,POINT (-79.94360752 32.775436262),LB,Neighborhood
573800795,573800795,PUB,REL1,1701559.68,1701559.68,6.631676349,-79.94304606,32.7759502,450000000000000.0,1,centroid,REL1,REL1,POINT (-79.94304606 32.775950202),LB,Neighborhood
573800797,573800797,COM,COM4,1063474.8,1063474.8,6.631676349,-79.94304606,32.7759502,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.94304606 32.775950202),LB,Neighborhood
573800801,573800801,COM,COM5,987899.431,987899.431,4.327391606,-79.9431408,32.77652303,450000000000000.0,1,centroid,COM5,COM5,POINT (-79.9431408 32.776523032),LB,Neighborhood
573800805,573800805,RES,RES1-1SNB,240399.36,120199.68,4.997913375,-79.94356051,32.77701734,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94356051 32.77701734),STR,Neighborhood
573800809,573800809,RES,RES1-1SNB,218710.262,109355.131,5.465973725,-79.94368712,32.77722233,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94368712 32.777222326),STR,Neighborhood
573800813,573800813,RES,RES3A,571424.938,285712.469,6.71397613,-79.9433719,32.7773664,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.9433719 32.777366401),STR,Neighborhood
573800817,573800817,RES,RES3A,260917.33,130458.665,7.194719676,-79.94308681,32.77741946,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.94308681 32.777419457),STR,Neighborhood
573800823,573800823,RES,RES3A,513882.369,256941.184,5.465973725,-79.94369184,32.77722727,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.94369184 32.777227272),STR,Neighborhood
573800826,573800826,RES,RES1-1SNB,254092.507,127046.253,4.997913375,-79.94356439,32.77703338,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94356439 32.777033379),STR,Neighborhood
573800969,573800969,RES,RES1-3SNB,398297.048,199148.524,4.917524932,-79.94242512,32.77358757,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.94242512 32.77358757),SR-2,Neighborhood
573868259,573868259,RES,RES1-3SWB,191057.825,95528.9127,6.270217189,-79.9457411,32.77730858,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.9457411 32.777308576),DR-1,Neighborhood
574296105,574296105,RES,RES1-2SNB,326388.249,163194.124,4.209433463,-79.94120099,32.77266511,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94120099 32.772665114),SR-2,Neighborhood
574422150,574422150,RES,RES3A,555462.891,277731.445,5.793754695,-79.94551694,32.77647861,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.94551694 32.776478611),SR-2,Neighborhood
574431435,574431435,RES,RES1-1SNB,247455.456,123727.728,4.078337266,-79.94199805,32.77523193,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94199805 32.775231928),STR,Neighborhood
574431441,574431441,RES,RES1-2SNB,269317.399,134658.699,5.118598313,-79.94126543,32.77366554,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94126543 32.773665544),STR,Neighborhood
574431459,574431459,RES,RES1-1SNB,273155.575,136577.787,4.453472642,-79.94120491,32.77390527,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94120491 32.773905274),STR,Neighborhood
574431599,574431599,RES,RES1-1SNB,242593.004,121296.502,4.448051905,-79.94445838,32.77692222,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94445838 32.776922222),SR-2,Neighborhood
574460772,574460772,COM,COM8,207879.805,207879.805,4.022045683,-79.94152807,32.77441054,450000000000000.0,1,centroid,COM8,COM8,POINT (-79.94152807 32.774410541),STR,Park
574486729,574486729,RES,RES1-2SWB,271755.725,135877.862,6.181101593,-79.94516771,32.77725249,450000000000000.0,1,centroid,RES1-2SWB,RES1-2SWB,POINT (-79.94516771 32.777252485),DR-1,Neighborhood
574486730,574486730,RES,RES1-2SWB,176858.069,88429.0348,6.31669356,-79.94519888,32.77698147,450000000000000.0,1,centroid,RES1-2SWB,RES1-2SWB,POINT (-79.94519888 32.77698147),DR-1,Neighborhood
574486732,574486732,RES,RES1-2SWB,181426.792,90713.3963,6.223732995,-79.94502746,32.77704819,450000000000000.0,1,centroid,RES1-2SWB,RES1-2SWB,POINT (-79.94502746 32.777048185),DR-1,Neighborhood
574486736,574486736,RES,RES1-2SNB,253426.0,126713.0,5.118224415,-79.94338557,32.77717634,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94338557 32.777176344),STR,Neighborhood
574486737,574486737,RES,RES1-1SNB,215463.869,107731.934,7.857602351,-79.9427401,32.7774164,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.9427401 32.777416396),STR,Neighborhood
574486746,574486746,RES,RES1-1SNB,123940.895,61970.4475,7.857602351,-79.9427401,32.7774164,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.9427401 32.777416396),STR,Neighborhood
574486748,574486748,RES,RES1-1SNB,166009.113,83004.5568,7.857602351,-79.9427401,32.7774164,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.9427401 32.777416396),STR,Neighborhood
574486750,574486750,RES,RES1-1SNB,206321.87,103160.935,7.857602351,-79.9427401,32.7774164,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.9427401 32.777416396),STR,Neighborhood
574486753,574486753,RES,RES1-1SNB,213835.163,106917.581,7.857602351,-79.9427401,32.7774164,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.9427401 32.777416396),STR,Neighborhood
574486755,574486755,RES,RES1-2SNB,250080.442,125040.221,7.857602351,-79.9427401,32.7774164,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.9427401 32.777416396),STR,Neighborhood
574486769,574486769,RES,RES1-1SNB,214329.384,107164.692,6.284586445,-79.94233945,32.77428307,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94233945 32.774283067),DR-2,Neighborhood
574486774,574486774,RES,RES1-3SNB,386376.796,193188.398,6.284586445,-79.94233945,32.77428307,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.94233945 32.774283067),DR-2,Neighborhood
574486777,574486777,RES,RES1-2SNB,222200.794,111100.397,6.284586445,-79.94233945,32.77428307,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.94233945 32.774283067),DR-2,Neighborhood
574486815,574486815,RES,RES1-1SNB,203264.754,101632.377,3.892720027,-79.94141607,32.77513743,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94141607 32.775137429),STR,Neighborhood
574486817,574486817,RES,RES1-1SNB,218561.014,109280.507,3.892720027,-79.94141607,32.77513743,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94141607 32.775137429),STR,Neighborhood
574486819,574486819,RES,RES1-1SNB,223773.423,111886.711,3.892720027,-79.94141607,32.77513743,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94141607 32.775137429),STR,Neighborhood
574486820,574486820,RES,RES1-1SNB,203264.754,101632.377,3.892720027,-79.94141607,32.77513743,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94141607 32.775137429),STR,Neighborhood
574486821,574486821,RES,RES1-1SNB,218561.014,109280.507,3.892720027,-79.94141607,32.77513743,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94141607 32.775137429),STR,Neighborhood
574486822,574486822,RES,RES1-1SNB,214165.178,107082.589,3.892720027,-79.94141607,32.77513743,450000000000000.0,1,centroid,RES1-1SNB,RES1-1SNB,POINT (-79.94141607 32.775137429),STR,Neighborhood
573807478,573807478,RES,RES1-1SWB,251498.832,125749.416,6.69350561,-79.94569164,32.77678967,450000000000000.0,1,centroid,RES1-1SWB,RES1-1SWB,POINT (-79.94569164 32.776789674),DR-1,Neighborhood
573807480,573807480,RES,RES1-1SWB,195780.237,97890.1185,6.404274062,-79.94614298,32.7768823,450000000000000.0,1,centroid,RES1-1SWB,RES1-1SWB,POINT (-79.94614298 32.776882304),DR-1,Neighborhood
573807488,573807488,RES,RES1-3SWB,290039.156,145019.578,6.455344763,-79.94634674,32.77727663,450000000000000.0,1,centroid,RES1-3SWB,RES1-3SWB,POINT (-79.94634674 32.777276632),DR-1,Neighborhood
573868255,573868255,RES,RES1-1SWB,205549.065,102774.532,6.673009277,-79.94553596,32.7771672,450000000000000.0,1,centroid,RES1-1SWB,RES1-1SWB,POINT (-79.94553596 32.777167199),DR-1,Neighborhood
574486734,574486734,RES,RES1-2SWB,181426.792,90713.3963,6.543473596,-79.94559827,32.77682605,450000000000000.0,1,centroid,RES1-2SWB,RES1-2SWB,POINT (-79.94559827 32.776826045),DR-1,Neighborhood
573779309,573779309,RES,RES3A,398856.708,199428.354,5.347459428,-79.92815908,32.77291982,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.92815908 32.772919817),SR-4,Neighborhood
573779331,573779331,RES,RES1-2SNB,325555.868,162777.934,8.208921681,-79.92845507,32.77344505,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.92845507 32.773445045),SR-5,Neighborhood
573779345,573779345,RES,RES1-2SNB,370215.84,185107.92,8.691938339,-79.92874417,32.77370954,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.92874417 32.77370954),SR-4,Neighborhood
573779387,573779387,RES,RES3A,224029.519,112014.759,11.61963019,-79.92853821,32.77458291,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.92853821 32.774582905),SR-5,Neighborhood
573779391,573779391,RES,RES3A,281669.379,140834.689,12.28581694,-79.92791241,32.77467582,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.92791241 32.774675817),SR-5,Neighborhood
573782532,573782532,COM,COM2,292043.637,292043.637,13.34200893,-79.92889412,32.775479,450000000000000.0,1,centroid,COM2,COM2,POINT (-79.92889412 32.775479003),SR-5,Neighborhood
573782548,573782548,COM,COM1,170039.86,170039.86,13.13336764,-79.92901056,32.77591383,450000000000000.0,1,centroid,COM1,COM1,POINT (-79.92901056 32.775913829),SR-5,Neighborhood
573783140,573783140,RES,RES1-3SNB,395177.36,197588.68,7.854387455,-79.92927399,32.7734267,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.92927399 32.773426703),SR-4,Neighborhood
573785452,573785452,COM,COM4,611593.708,611593.708,12.14689274,-79.93206633,32.77653933,450000000000000.0,1,centroid,COM4,COM4,POINT (-79.93206633 32.776539325),LB,City Centers
573785883,573785883,RES,RES1-3SNB,413001.405,206500.702,6.074873519,-79.93343889,32.7717938,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93343889 32.771793801),SR-4,Neighborhood
573785917,573785917,RES,RES3B,463332.046,231666.023,8.033795877,-79.93251053,32.77281289,450000000000000.0,1,centroid,RES3B,RES3B,POINT (-79.93251053 32.77281289),SR-4,Neighborhood
573789248,573789248,RES,RES1-3SNB,343962.335,171981.167,4.514737928,-79.93761682,32.77377168,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93761682 32.773771677),DR-1,Neighborhood
573789174,573789174,RES,RES1-2SNB,276298.841,138149.42,7.016759913,-79.93677075,32.77650931,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93677075 32.776509311),DR-1F,Neighborhood
573789229,573789229,RES,RES1-2SWB,429714.924,214857.462,4.68314765,-79.93758824,32.77268194,450000000000000.0,1,centroid,RES1-2SWB,RES1-2SWB,POINT (-79.93758824 32.77268194),SR-2,Neighborhood
573789338,573789338,RES,RES1-2SNB,255098.779,127549.389,3.823293129,-79.93892889,32.77475913,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93892889 32.77475913),STR,Neighborhood
573789703,573789703,RES,RES1-2SNB,220946.21,110473.105,4.353516354,-79.93828502,32.77300063,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93828502 32.773000626),SR-2,Neighborhood
573795573,573795573,RES,RES1-2SNB,283199.628,141599.814,3.610267529,-79.93971208,32.77496619,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93971208 32.774966193),STR,Neighborhood
573795584,573795584,RES,RES3A,524573.953,262286.976,4.211809044,-79.94000052,32.77535448,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.94000052 32.775354477),STR,Neighborhood
573800799,573800799,COM,COM7,1175569.92,1763354.88,4.327391606,-79.9431408,32.77652303,450000000000000.0,1,centroid,COM7,COM7,POINT (-79.9431408 32.776523032),LB,Neighborhood
573827762,573827762,COM,COM1,198783.687,198783.687,12.08352487,-79.92950468,32.77728245,450000000000000.0,1,centroid,COM1,COM1,POINT (-79.92950468 32.777282449),SR-5,Neighborhood
573831732,573831732,RES,RES1-3SNB,343962.335,171981.167,11.88392987,-79.93253579,32.77584327,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.93253579 32.775843272),SR-5,Neighborhood
573856074,573856074,RES,RES3A,459404.56,229702.28,4.967277603,-79.93948096,32.77601652,450000000000000.0,1,centroid,RES3A,RES3A,POINT (-79.93948096 32.776016515),STR,Neighborhood
574267729,574267729,RES,RES1-3SNB,362693.252,181346.626,12.50860847,-79.92821535,32.77584103,450000000000000.0,1,centroid,RES1-3SNB,RES1-3SNB,POINT (-79.92821535 32.775841025),SR-5,Neighborhood
574269153,574269153,RES,RES1-2SNB,361831.921,180915.96,4.993142265,-79.93789908,32.77440374,450000000000000.0,1,centroid,RES1-2SNB,RES1-2SNB,POINT (-79.93789908 32.774403738),DR-1F,Neighborhood
