object_id,object_name,primary_object_type,secondary_object_type,max_damage_structure,max_damage_content,ground_elevtn,Aggregation Label: Census Block,ground_flht,extract_method,fn_damage_structure
573789117,573789117,RES,RES1-3SWB,216735.181,108367.59,11.03997344,4.5019E+14,1,centroid,RES1-3SWB
573789118,573789118,RES,RES1-1SNB,100486.932,50243.4662,9.702259785,4.5019E+14,1,centroid,RES1-1SNB
573789124,573789124,RES,RES3A,322301.625,161150.812,9.434965797,4.5019E+14,1,centroid,RES3A
573789131,573789131,RES,RES1-2SNB,246855.046,123427.523,11.59764922,4.5019E+14,1,centroid,RES1-2SNB
573789134,573789134,RES,RES3A,395789.042,197894.521,7.791148645,4.5019E+14,1,centroid,RES3A
573789139,573789139,RES,RES1-3SNB,654844.45,327422.225,8.404428051,4.5019E+14,1,centroid,RES1-3SNB
573789140,573789140,RES,RES3A,434255.707,217127.853,8.260703414,4.5019E+14,1,centroid,RES3A
573789144,573789144,RES,RES3A,439888.791,219944.395,6.449819209,4.5019E+14,1,centroid,RES3A
573789149,573789149,RES,RES1-3SNB,479481.49,239740.745,7.69298167,4.5019E+14,1,centroid,RES1-3SNB
573789154,573789154,RES,RES1-2SNB,321412.116,160706.058,7.150665428,4.5019E+14,1,centroid,RES1-2SNB
573789167,573789167,RES,RES1-1SNB,225013.8,112506.9,7.85893446,4.5019E+14,1,centroid,RES1-1SNB
573789168,573789168,COM,COM3,376426.623,376426.623,7.85893446,4.5019E+14,1,centroid,COM3
573789169,573789169,RES,RES1-1SNB,158222.044,79111.022,7.156647795,4.5019E+14,1,centroid,RES1-1SNB
573789184,573789184,RES,RES3A,302071.594,151035.797,8.048999755,4.5019E+14,1,centroid,RES3A
573789186,573789186,RES,RES1-2SNB,123580.296,61790.148,8.845342083,4.5019E+14,1,centroid,RES1-2SNB
573789187,573789187,COM,COM4,247319.23,247319.23,8.443351763,4.5019E+14,1,centroid,COM4
573789188,573789188,RES,RES3A,133971.588,66985.794,8.438459019,4.5019E+14,1,centroid,RES3A
573789192,573789192,COM,COM4,33348.0716,33348.0716,10.1852037,4.5019E+14,1,centroid,COM4
573789193,573789193,RES,RES3A,466335.825,233167.912,9.975750465,4.5019E+14,1,centroid,RES3A
573789196,573789196,RES,RES1-2SNB,144013.64,72006.8203,10.36182666,4.5019E+14,1,centroid,RES1-2SNB
573789199,573789199,RES,RES1-2SNB,141595.223,70797.6115,9.631862942,4.5019E+14,1,centroid,RES1-2SNB
573789200,573789200,COM,COM7,1248670.08,1873005.12,10.10593265,4.5019E+14,1,centroid,COM7
573789220,573789220,COM,COM4,101935.178,101935.178,4.64670551,4.5019E+14,1,centroid,COM4
573789226,573789226,RES,RES3A,489417.091,244708.545,5.100875709,4.5019E+14,1,centroid,RES3A
573789233,573789233,RES,RES1-2SNB,303114.152,151557.076,4.328003297,4.5019E+14,1,centroid,RES1-2SNB
573789234,573789234,RES,RES1-1SNB,212408.761,106204.38,4.717870485,4.5019E+14,1,centroid,RES1-1SNB
573789236,573789236,RES,RES1-1SNB,234381.55,117190.775,4.413886787,4.5019E+14,1,centroid,RES1-1SNB
573789297,573789297,COM,COM4,387848.024,387848.024,4.982142392,4.5019E+14,1,centroid,COM4
573789299,573789299,RES,RES1-2SNB,387831.479,193915.739,6.592028308,4.5019E+14,1,centroid,RES1-2SNB
573789310,573789310,RES,RES3A,722095.009,361047.504,5.258580843,4.5019E+14,1,centroid,RES3A
573789313,573789313,RES,RES1-2SNB,316664.648,158332.324,5.035890999,4.5019E+14,1,centroid,RES1-2SNB
573789328,573789328,COM,COM1,405166.887,405166.887,5.684294908,4.5019E+14,1,centroid,COM1
573789334,573789334,RES,RES1-2SNB,317436.136,158718.068,3.665345899,4.5019E+14,1,centroid,RES1-2SNB
573789341,573789341,RES,RES3A,309951.7,154975.85,3.966810089,4.5019E+14,1,centroid,RES3A
573789342,573789342,COM,COM4,103317.233,103317.233,3.966810089,4.5019E+14,1,centroid,COM4
573789344,573789344,RES,RES3A,570614.421,285307.21,4.573926437,4.5019E+14,1,centroid,RES3A
573789358,573789358,RES,RES1-2SNB,351245.902,175622.951,5.113630868,4.5019E+14,1,centroid,RES1-2SNB
573789363,573789363,RES,RES1-3SNB,309123.527,154561.763,5.600854269,4.5019E+14,1,centroid,RES1-3SNB
573789434,573789434,RES,RES3A,101665.192,50832.5962,4.883371156,4.5019E+14,1,centroid,RES3A
573789436,573789436,RES,RES3A,221570.274,110785.137,5.221631046,4.5019E+14,1,centroid,RES3A
573789444,573789444,RES,RES3A,193370.188,96685.0942,4.893644745,4.5019E+14,1,centroid,RES3A
573789447,573789447,RES,RES1-2SNB,302915.213,151457.606,4.762740973,4.5019E+14,1,centroid,RES1-2SNB
573789448,573789448,RES,RES3A,217367.982,108683.991,4.4218505,4.5019E+14,1,centroid,RES3A
573789450,573789450,RES,RES3A,265807.502,132903.751,5.004049837,4.5019E+14,1,centroid,RES3A
573789452,573789452,RES,RES1-2SNB,272324.395,136162.197,5.009003594,4.5019E+14,1,centroid,RES1-2SNB
573789454,573789454,RES,RES1-3SNB,190035.694,95017.847,4.187998474,4.5019E+14,1,centroid,RES1-3SNB
573789456,573789456,COM,COM4,407866.906,407866.906,6.996746206,4.5019E+14,1,centroid,COM4
573789458,573789458,RES,RES3A,562968.586,281484.293,4.670383886,4.5019E+14,1,centroid,RES3A
573789685,573789685,RES,RES3A,411621.923,205810.961,4.81621737,4.5019E+14,1,centroid,RES3A
573789695,573789695,RES,RES1-2SNB,315033.586,157516.793,4.954834938,4.5019E+14,1,centroid,RES1-2SNB
573789697,573789697,RES,RES1-2SNB,292932.73,146466.365,4.304030808,4.5019E+14,1,centroid,RES1-2SNB
573789699,573789699,RES,RES3A,265713.984,132856.992,4.521393389,4.5019E+14,1,centroid,RES3A
573789705,573789705,COM,COM4,209799.293,209799.293,4.353516354,4.5019E+14,1,centroid,COM4
573789707,573789707,RES,RES3A,255261.074,127630.537,4.430399699,4.5019E+14,1,centroid,RES3A
573789713,573789713,RES,RES3A,521613.718,260806.859,4.596804609,4.5019E+14,1,centroid,RES3A
573789729,573789729,RES,RES1-1SNB,247776.014,123888.007,4.433450331,4.5019E+14,1,centroid,RES1-1SNB
573794177,573794177,RES,RES1-3SNB,327517.834,163758.917,5.378080337,4.5019E+14,1,centroid,RES1-3SNB
573794179,573794179,RES,RES1-2SNB,310843.884,155421.942,6.155856835,4.5019E+14,1,centroid,RES1-2SNB
573794194,573794194,RES,RES1-1SNB,157008.327,78504.1639,4.359793615,4.5019E+14,1,centroid,RES1-1SNB
573794198,573794198,RES,RES3A,501970.699,250985.349,7.67460357,4.5019E+14,1,centroid,RES3A
573794200,573794200,RES,RES1-2SNB,175164.589,87582.2948,5.098514207,4.5019E+14,1,centroid,RES1-2SNB
573794275,573794275,RES,RES1-2SNB,270547.685,135273.842,4.335738212,4.5019E+14,1,centroid,RES1-2SNB
573794297,573794297,RES,RES3A,510616.934,255308.467,3.967876245,4.5019E+14,1,centroid,RES3A
573794304,573794304,RES,RES1-3SNB,283604.433,141802.216,4.021423433,4.5019E+14,1,centroid,RES1-3SNB
573795544,573795544,RES,RES3A,565239.273,282619.636,4.006424886,4.5019E+14,1,centroid,RES3A
573795559,573795559,RES,RES1-2SNB,374106.178,187053.089,3.562384348,4.5019E+14,1,centroid,RES1-2SNB
573795571,573795571,RES,RES3A,253834.123,126917.061,3.726770365,4.5019E+14,1,centroid,RES3A
573795575,573795575,RES,RES1-3SNB,395942.465,197971.232,3.83377635,4.5019E+14,1,centroid,RES1-3SNB
573795577,573795577,RES,RES3A,723598.461,361799.23,3.985478389,4.5019E+14,1,centroid,RES3A
573795667,573795667,RES,RES1-3SNB,382627.822,191313.911,5.086573331,4.5019E+14,1,centroid,RES1-3SNB
573795677,573795677,RES,RES3A,577559.077,288779.538,4.471872253,4.5019E+14,1,centroid,RES3A
573795683,573795683,RES,RES1-1SNB,234793.68,117396.84,4.115004293,4.5019E+14,1,centroid,RES1-1SNB
573795691,573795691,RES,RES1-2SNB,254707.929,127353.964,4.522783382,4.5019E+14,1,centroid,RES1-2SNB
573795695,573795695,RES,RES3A,551250.597,275625.298,4.234746273,4.5019E+14,1,centroid,RES3A
573795697,573795697,RES,RES1-2SNB,334590.32,167295.16,4.619206413,4.5019E+14,1,centroid,RES1-2SNB
573795701,573795701,RES,RES1-3SNB,302295.25,151147.625,4.501044503,4.5019E+14,1,centroid,RES1-3SNB
573850059,573850059,RES,RES3A,590039.105,295019.552,5.191719604,4.5019E+14,1,centroid,RES3A
573850086,573850086,RES,RES3A,497602.673,248801.336,5.79647406,4.5019E+14,1,centroid,RES3A
573850088,573850088,RES,RES1-2SWB,543413.894,271706.947,4.917068119,4.5019E+14,1,centroid,RES1-2SWB
573850092,573850092,RES,RES3B,518905.206,259452.603,4.744459477,4.5019E+14,1,centroid,RES3B
573850098,573850098,RES,RES1-3SNB,427050.167,213525.083,6.081582171,4.5019E+14,1,centroid,RES1-3SNB
573856058,573856058,RES,RES1-2SNB,183826.479,91913.2395,3.937924519,4.5019E+14,1,centroid,RES1-2SNB
573856072,573856072,RES,RES3A,159659.744,79829.872,4.454424205,4.5019E+14,1,centroid,RES3A
573856080,573856080,RES,RES1-1SNB,189103.741,94551.8708,3.988661215,4.5019E+14,1,centroid,RES1-1SNB
573856082,573856082,RES,RES1-2SNB,323828.843,161914.421,5.127700146,4.5019E+14,1,centroid,RES1-2SNB
573860089,573860089,RES,RES1-3SNB,296682.86,148341.43,4.192694882,4.5019E+14,1,centroid,RES1-3SNB
573860091,573860091,RES,RES1-1SNB,221721.064,110860.532,4.392376706,4.5019E+14,1,centroid,RES1-1SNB
573860102,573860102,RES,RES1-2SNB,364036.65,182018.325,4.18850965,4.5019E+14,1,centroid,RES1-2SNB
573860104,573860104,RES,RES3A,523661.648,261830.824,4.150406871,4.5019E+14,1,centroid,RES3A
573860273,573860273,RES,RES1-3SNB,260577.881,130288.94,3.514610285,4.5019E+14,1,centroid,RES1-3SNB
573860290,573860290,RES,RES3A,612308.845,306154.422,3.745603713,4.5019E+14,1,centroid,RES3A
574268688,574268688,RES,RES1-1SNB,321154.678,160577.339,5.394642529,4.5019E+14,1,centroid,RES1-1SNB
574268696,574268696,RES,RES3A,442001.949,221000.974,5.787707405,4.5019E+14,1,centroid,RES3A
574268698,574268698,RES,RES1-3SWB,600825.425,300412.712,5.395233491,4.5019E+14,1,centroid,RES1-3SWB
574268744,574268744,RES,RES1-2SNB,350063.137,175031.568,4.931905922,4.5019E+14,1,centroid,RES1-2SNB
574268750,574268750,RES,RES1-3SWB,477043.289,238521.644,4.868426191,4.5019E+14,1,centroid,RES1-3SWB
574268757,574268757,RES,RES3A,620518.451,310259.225,4.982559703,4.5019E+14,1,centroid,RES3A
574268767,574268767,RES,RES1-2SNB,380684.565,190342.282,7.462626137,4.5019E+14,1,centroid,RES1-2SNB
574268773,574268773,RES,RES1-2SNB,421069.629,210534.814,6.74591546,4.5019E+14,1,centroid,RES1-2SNB
574268781,574268781,RES,RES3A,532312.056,266156.028,7.23069992,4.5019E+14,1,centroid,RES3A
574268785,574268785,COM,RES4,426085.397,213042.698,7.352273843,4.5019E+14,1,centroid,RES4
574268787,574268787,RES,RES3A,259827.273,129913.636,5.141793673,4.5019E+14,1,centroid,RES3A
574268793,574268793,RES,RES1-2SNB,330373.002,165186.501,4.963057954,4.5019E+14,1,centroid,RES1-2SNB
574268812,574268812,RES,RES1-3SNB,350046.109,175023.054,7.997593485,4.5019E+14,1,centroid,RES1-3SNB
574268819,574268819,RES,RES1-2SNB,186236.048,93118.0243,4.975434523,4.5019E+14,1,centroid,RES1-2SNB
574268911,574268911,RES,RES1-2SNB,286292.365,143146.182,5.493001147,4.5019E+14,1,centroid,RES1-2SNB
574268915,574268915,RES,RES3A,559498.349,279749.174,5.275362836,4.5019E+14,1,centroid,RES3A
574268919,574268919,RES,RES1-2SNB,164905.196,82452.5982,7.428061699,4.5019E+14,1,centroid,RES1-2SNB
574268921,574268921,COM,COM7,134971.688,202457.532,7.428061699,4.5019E+14,1,centroid,COM7
574268924,574268924,RES,RES1-2SNB,167897.25,83948.6251,6.68491378,4.5019E+14,1,centroid,RES1-2SNB
574268930,574268930,RES,RES1-1SNB,123142.068,61571.034,7.437531955,4.5019E+14,1,centroid,RES1-1SNB
574268934,574268934,RES,RES1-3SNB,215775.12,107887.56,8.683441939,4.5019E+14,1,centroid,RES1-3SNB
574269129,574269129,RES,RES3A,583413.09,291706.545,6.588794639,4.5019E+14,1,centroid,RES3A
574269168,574269168,RES,RES1-3SNB,247866.765,123933.382,5.822011365,4.5019E+14,1,centroid,RES1-3SNB
574269174,574269174,RES,RES3A,500609.039,250304.519,6.631918053,4.5019E+14,1,centroid,RES3A
574269180,574269180,RES,RES3A,584754.489,292377.244,6.480031412,4.5019E+14,1,centroid,RES3A
574269191,574269191,RES,RES3A,413270.5,206635.25,7.272771257,4.5019E+14,1,centroid,RES3A
574269212,574269212,PUB,REL1,220201.312,220201.312,7.333010279,4.5019E+14,1,centroid,REL1
574269216,574269216,RES,RES1-2SNB,402004.983,201002.491,6.425748162,4.5019E+14,1,centroid,RES1-2SNB
574269274,574269274,RES,RES1-1SNB,139556.686,69778.3432,5.49683712,4.5019E+14,1,centroid,RES1-1SNB
574269276,574269276,RES,RES1-1SNB,131734.842,65867.4213,6.836456639,4.5019E+14,1,centroid,RES1-1SNB
574269278,574269278,RES,RES1-3SNB,252269.078,126134.539,7.255409253,4.5019E+14,1,centroid,RES1-3SNB
574269282,574269282,RES,RES1-1SNB,142594.282,71297.1413,5.239392371,4.5019E+14,1,centroid,RES1-1SNB
574269286,574269286,RES,RES3A,243889.352,121944.676,7.856319521,4.5019E+14,1,centroid,RES3A
574269305,574269305,RES,RES3A,358921.051,179460.525,5.387628423,4.5019E+14,1,centroid,RES3A
574269313,574269313,RES,RES3A,371558.155,185779.077,8.27263373,4.5019E+14,1,centroid,RES3A
574294729,574294729,RES,RES3A,306324.446,153162.223,8.384860206,4.5019E+14,1,centroid,RES3A
574294811,574294811,RES,RES3A,379034.089,189517.044,6.247087926,4.5019E+14,1,centroid,RES3A
574294812,574294812,RES,RES1-3SNB,175994.234,87997.1172,6.073692377,4.5019E+14,1,centroid,RES1-3SNB
574295953,574295953,COM,COM4,55962.2805,55962.2805,4.928125876,4.5019E+14,1,centroid,COM4
574295718,574295718,RES,RES3A,691997.326,345998.663,4.021996013,4.5019E+14,1,centroid,RES3A
574295725,574295725,RES,RES1-2SNB,164622.727,82311.3635,4.658294389,4.5019E+14,1,centroid,RES1-2SNB
574295733,574295733,RES,RES1-1SNB,201269.464,100634.732,6.665551657,4.5019E+14,1,centroid,RES1-1SNB
574295735,574295735,RES,RES1-2SNB,141724.237,70862.1186,4.249631008,4.5019E+14,1,centroid,RES1-2SNB
574295943,574295943,RES,RES1-1SWB,156759.614,78379.8073,4.453382297,4.5019E+14,1,centroid,RES1-1SWB
574296083,574296083,RES,RES3A,688086.135,344043.067,5.879683163,4.5019E+14,1,centroid,RES3A
574296085,574296085,RES,RES3A,687205.114,343602.557,4.690638906,4.5019E+14,1,centroid,RES3A
574296093,574296093,RES,RES3A,631595.465,315797.732,4.461288908,4.5019E+14,1,centroid,RES3A
574296095,574296095,RES,RES1-2SNB,370476.248,185238.124,5.593940286,4.5019E+14,1,centroid,RES1-2SNB
574371652,574371652,COM,COM4,24406.4687,24406.4687,10.94457628,4.5019E+14,1,centroid,COM4
574371654,574371654,RES,RES1-1SNB,113887.844,56943.9222,11.06973978,4.5019E+14,1,centroid,RES1-1SNB
574371673,574371673,COM,COM4,402455.345,402455.345,11.53179625,4.5019E+14,1,centroid,COM4
574371683,574371683,RES,RES3A,295336.199,147668.099,11.16490228,4.5019E+14,1,centroid,RES3A
574371749,574371749,RES,RES3A,614254.834,307127.417,10.84536349,4.5019E+14,1,centroid,RES3A
574371769,574371769,COM,COM2,580362.493,580362.493,11.25085343,4.5019E+14,1,centroid,COM2
574372048,574372048,RES,RES1-1SNB,215383.703,107691.851,4.348587628,4.5019E+14,1,centroid,RES1-1SNB
574372064,574372064,RES,RES3B,266222.23,133111.115,4.543431855,4.5019E+14,1,centroid,RES3B
574372078,574372078,RES,RES1-2SNB,316735.013,158367.506,4.966872417,4.5019E+14,1,centroid,RES1-2SNB
574371892,574371892,RES,RES1-2SNB,345029.076,172514.538,4.950632888,4.5019E+14,1,centroid,RES1-2SNB
574371900,574371900,RES,RES1-2SNB,413577.675,206788.837,4.875310058,4.5019E+14,1,centroid,RES1-2SNB
574371906,574371906,RES,RES3A,370160.436,185080.218,5.571183748,4.5019E+14,1,centroid,RES3A
574371924,574371924,RES,RES1-2SNB,239486.176,119743.088,5.812007641,4.5019E+14,1,centroid,RES1-2SNB
574371928,574371928,RES,RES1-2SNB,309400.921,154700.46,5.438411269,4.5019E+14,1,centroid,RES1-2SNB
574371930,574371930,RES,RES1-1SNB,244982.874,122491.437,5.457162875,4.5019E+14,1,centroid,RES1-1SNB
574372946,574372946,RES,RES1-2SNB,233721.6,116860.8,10.27232582,4.5019E+14,1,centroid,RES1-2SNB
574372952,574372952,RES,RES1-3SNB,295403.768,147701.884,9.722157724,4.5019E+14,1,centroid,RES1-3SNB
574372956,574372956,RES,RES1-2SNB,264895.131,132447.565,7.693477593,4.5019E+14,1,centroid,RES1-2SNB
574372961,574372961,RES,RES1-2SNB,150214.341,75107.1707,9.334631309,4.5019E+14,1,centroid,RES1-2SNB
574372966,574372966,RES,RES3A,623391.014,311695.507,9.547949456,4.5019E+14,1,centroid,RES3A
574372979,574372979,RES,RES1-2SNB,289778.056,144889.028,9.992236391,4.5019E+14,1,centroid,RES1-2SNB
574372989,574372989,RES,RES3A,481115.83,240557.915,9.808039259,4.5019E+14,1,centroid,RES3A
574373104,574373104,RES,RES3A,481282.092,240641.046,4.743411311,4.5019E+14,1,centroid,RES3A
574373110,574373110,RES,RES1-3SNB,410887.581,205443.79,4.968769284,4.5019E+14,1,centroid,RES1-3SNB
574373113,574373113,RES,RES1-2SNB,372899.473,186449.736,4.204893497,4.5019E+14,1,centroid,RES1-2SNB
574373123,574373123,RES,RES1-2SNB,226103.945,113051.972,4.51871822,4.5019E+14,1,centroid,RES1-2SNB
574409909,574409909,RES,RES1-3SWB,908672.018,454336.009,8.127372825,4.5019E+14,1,centroid,RES1-3SWB
574409913,574409913,RES,RES1-1SNB,123512.153,61756.0768,7.371978576,4.5019E+14,1,centroid,RES1-1SNB
574421790,574421790,COM,COM4,430650.255,430650.255,11.09334776,4.5019E+14,1,centroid,COM4
574421813,574421813,PUB,REL1,1163512.36,1163512.36,11.53648093,4.5019E+14,1,centroid,REL1
574421844,574421844,RES,RES3A,557468.373,278734.186,4.408356931,4.5019E+14,1,centroid,RES3A
574421850,574421850,RES,RES1-2SNB,377279.575,188639.787,4.954993336,4.5019E+14,1,centroid,RES1-2SNB
574421855,574421855,RES,RES1-2SNB,377279.575,188639.787,4.956997366,4.5019E+14,1,centroid,RES1-2SNB
574421869,574421869,RES,RES3B,390357.213,195178.606,5.007933917,4.5019E+14,1,centroid,RES3B
574431709,574431709,RES,RES3A,545778.769,272889.384,5.686677529,4.5019E+14,1,centroid,RES3A
574431713,574431713,RES,RES1-2SNB,334285.326,167142.663,5.928463935,4.5019E+14,1,centroid,RES1-2SNB
574446507,574446507,COM,COM1,1283087.71,1283087.71,12.5914691,4.5019E+14,1,centroid,COM1
574446529,574446529,COM,COM4,21826.8438,21826.8438,10.07189307,4.5019E+14,1,centroid,COM4
574446537,574446537,COM,COM1,110626.536,110626.536,10.65010743,4.5019E+14,1,centroid,COM1
574446547,574446547,COM,COM8,37038.3116,37038.3116,11.38883193,4.5019E+14,1,centroid,COM8
574446553,574446553,COM,COM2,245908.716,245908.716,11.08961347,4.5019E+14,1,centroid,COM2
574486707,574486707,RES,RES1-1SNB,141618.06,70809.0304,4.190106539,4.5019E+14,1,centroid,RES1-1SNB
574486709,574486709,RES,RES1-1SNB,171879.298,85939.6493,4.190106539,4.5019E+14,1,centroid,RES1-1SNB
574486710,574486710,RES,RES1-1SWB,137347.366,68673.6831,4.744328456,4.5019E+14,1,centroid,RES1-1SWB
574486711,574486711,RES,RES1-1SNB,95915.9389,47957.9694,4.190106539,4.5019E+14,1,centroid,RES1-1SNB
574486722,574486722,RES,RES1-1SNB,145860.742,72930.3712,4.337895947,4.5019E+14,1,centroid,RES1-1SNB
574486787,574486787,RES,RES1-2SNB,159718.58,79859.2901,4.278895169,4.5019E+14,1,centroid,RES1-2SNB
574486791,574486791,RES,RES1-2SNB,204828.668,102414.334,4.122813518,4.5019E+14,1,centroid,RES1-2SNB
574486793,574486793,RES,RES1-1SNB,143346.048,71673.0241,5.871229785,4.5019E+14,1,centroid,RES1-1SNB
574486803,574486803,RES,RES1-1SNB,125023.693,62511.8469,4.431140846,4.5019E+14,1,centroid,RES1-1SNB
574486809,574486809,RES,RES1-1SNB,102291.53,51145.7651,4.540018276,4.5019E+14,1,centroid,RES1-1SNB
574486828,574486828,RES,RES1-1SNB,212663.283,106331.641,3.602313594,4.5019E+14,1,centroid,RES1-1SNB
574486831,574486831,RES,RES1-2SNB,235861.822,117930.911,4.386372438,4.5019E+14,1,centroid,RES1-2SNB
574486837,574486837,RES,RES1-2SNB,264856.656,132428.328,4.149903908,4.5019E+14,1,centroid,RES1-2SNB
574486838,574486838,RES,RES1-1SNB,228748.338,114374.169,4.149903908,4.5019E+14,1,centroid,RES1-1SNB
574486839,574486839,RES,RES1-1SNB,229106.199,114553.099,4.967267826,4.5019E+14,1,centroid,RES1-1SNB
574486846,574486846,RES,RES1-1SNB,210768.87,105384.435,3.809001702,4.5019E+14,1,centroid,RES1-1SNB
574486852,574486852,RES,RES1-2SNB,306268.784,153134.392,5.810693131,4.5019E+14,1,centroid,RES1-2SNB
574486857,574486857,RES,RES3A,480189.335,240094.667,5.572964457,4.5019E+14,1,centroid,RES3A
574486858,574486858,RES,RES1-1SNB,216493.88,108246.94,4.425804588,4.5019E+14,1,centroid,RES1-1SNB
574486864,574486864,RES,RES1-1SNB,187137.546,93568.7731,6.445220186,4.5019E+14,1,centroid,RES1-1SNB
574486869,574486869,RES,RES1-1SNB,163745.352,81872.6764,5.233436599,4.5019E+14,1,centroid,RES1-1SNB
574486873,574486873,RES,RES1-1SNB,225088.925,112544.462,8.357450673,4.5019E+14,1,centroid,RES1-1SNB
574486878,574486878,RES,RES1-1SNB,184685.138,92342.5694,4.897894509,4.5019E+14,1,centroid,RES1-1SNB
574486879,574486879,RES,RES1-1SNB,206001.838,103000.919,7.901773149,4.5019E+14,1,centroid,RES1-1SNB
574486880,574486880,RES,RES1-1SNB,203264.754,101632.377,7.901773149,4.5019E+14,1,centroid,RES1-1SNB
574486884,574486884,RES,RES1-2SNB,222758.387,111379.193,8.586842519,4.5019E+14,1,centroid,RES1-2SNB
574486909,574486909,RES,RES1-2SNB,258165.54,129082.77,5.290348477,4.5019E+14,1,centroid,RES1-2SNB
574486954,574486954,RES,RES1-1SNB,139905.015,69952.5076,4.056287849,4.5019E+14,1,centroid,RES1-1SNB
574486962,574486962,RES,RES1-1SNB,185091.53,92545.7653,7.31060691,4.5019E+14,1,centroid,RES1-1SNB
574486967,574486967,RES,RES1-1SNB,82825.092,41412.546,4.777656605,4.5019E+14,1,centroid,RES1-1SNB
574486984,574486984,RES,RES1-1SWB,79527.1132,39763.5566,12.18342132,4.5019E+14,1,centroid,RES1-1SWB
574486990,574486990,RES,RES1-1SNB,84838.7371,42419.3685,12.18342132,4.5019E+14,1,centroid,RES1-1SNB
574486994,574486994,RES,RES1-2SNB,160274.587,80137.2936,10.30566297,4.5019E+14,1,centroid,RES1-2SNB
574486995,574486995,RES,RES1-1SNB,129260.064,64630.0323,10.20218476,4.5019E+14,1,centroid,RES1-1SNB
574486997,574486997,RES,RES1-1SNB,129260.064,64630.0323,10.0585274,4.5019E+14,1,centroid,RES1-1SNB
574487005,574487005,RES,RES1-1SNB,130168.24,65084.12,10.25254287,4.5019E+14,1,centroid,RES1-1SNB
574487038,574487038,RES,RES1-1SNB,132828.659,66414.3298,9.680446987,4.5019E+14,1,centroid,RES1-1SNB
574487040,574487040,RES,RES1-2SWB,187261.485,93630.7427,9.991039605,4.5019E+14,1,centroid,RES1-2SWB
574487045,574487045,RES,RES1-1SWB,169138.579,84569.2895,10.22042206,4.5019E+14,1,centroid,RES1-1SWB
574487047,574487047,RES,RES1-1SNB,120443.585,60221.7925,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487059,574487059,RES,RES1-1SNB,116570.718,58285.359,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487060,574487060,RES,RES1-1SNB,170195.802,85097.901,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487061,574487061,RES,RES1-1SNB,119242.857,59621.4285,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487064,574487064,RES,RES1-1SNB,117805.077,58902.5385,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487066,574487066,RES,RES1-1SNB,115701.849,57850.9248,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487069,574487069,RES,RES1-1SNB,150287.304,75143.6521,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487072,574487072,RES,RES1-1SNB,123581.297,61790.6488,10.10845607,4.5019E+14,1,centroid,RES1-1SNB
574487073,574487073,RES,RES1-2SNB,270153.789,135076.894,10.13275708,4.5019E+14,1,centroid,RES1-2SNB
574487078,574487078,RES,RES1-1SNB,123260.297,61630.1488,11.94115346,4.5019E+14,1,centroid,RES1-1SNB
574487082,574487082,RES,RES1-2SNB,283633.056,141816.528,9.770666677,4.5019E+14,1,centroid,RES1-2SNB
574487088,574487088,RES,RES1-1SNB,149964.726,74982.3633,8.552477546,4.5019E+14,1,centroid,RES1-1SNB
574487090,574487090,RES,RES1-1SNB,124880.956,62440.4783,9.54534625,4.5019E+14,1,centroid,RES1-1SNB
574487091,574487091,RES,RES1-1SNB,189025.265,94512.6327,9.811197054,4.5019E+14,1,centroid,RES1-1SNB
573841001,573841001,RES,RES1-2SNB,452511.493,226255.746,6.307446627,4.5019E+14,1,centroid,RES1-2SNB
573841004,573841004,RES,RES1-3SWB,629564.496,314782.248,5.246297358,4.5019E+14,1,centroid,RES1-3SWB
573841006,573841006,RES,RES3A,509835.249,254917.624,5.72496491,4.5019E+14,1,centroid,RES3A
573841009,573841009,RES,RES1-1SNB,237334.556,118667.278,5.276184942,4.5019E+14,1,centroid,RES1-1SNB
573841011,573841011,RES,RES1-3SNB,392167.532,196083.766,6.270030631,4.5019E+14,1,centroid,RES1-3SNB
573841012,573841012,RES,RES1-1SNB,254092.507,127046.253,6.219227447,4.5019E+14,1,centroid,RES1-1SNB
573841013,573841013,RES,RES3B,387908.957,193954.478,6.179042808,4.5019E+14,1,centroid,RES3B
573841017,573841017,RES,RES1-2SNB,256074.566,128037.283,5.782253815,4.5019E+14,1,centroid,RES1-2SNB
574268571,574268571,RES,RES1-2SNB,284496.156,142248.078,5.101864035,4.5019E+14,1,centroid,RES1-2SNB
574268573,574268573,RES,RES1-2SNB,328776.875,164388.437,5.298810459,4.5019E+14,1,centroid,RES1-2SNB
574268577,574268577,RES,RES3A,654797.414,327398.707,5.056964997,4.5019E+14,1,centroid,RES3A
574268579,574268579,RES,RES1-3SNB,371672.368,185836.184,5.435590608,4.5019E+14,1,centroid,RES1-3SNB
574268600,574268600,RES,RES1-3SNB,476338.644,238169.322,5.149248556,4.5019E+14,1,centroid,RES1-3SNB
574268602,574268602,RES,RES1-2SNB,365059.819,182529.909,6.201440701,4.5019E+14,1,centroid,RES1-2SNB
