Object ID,Object Name,Primary Object Type,Secondary Object Type,Max Potential Damage: Structure,Max Potential Damage: Content,Ground Elevation,X Coordinate,Y Coordinate,Aggregation Label: Census Block,Finished Floor Height,Extraction Method,Damage Function: Structure,Damage Function: Content
573782534,573782534,RES,RES1-3SNB,372897.871,186448.935,12.63697826,-79.92850842,32.77551471,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573782550,573782550,RES,RES3A,456326.249,228163.124,13.27183658,-79.92864798,32.7759466,4.5019E+14,1,centroid,RES3A,RES3A
573782560,573782560,RES,RES3A,539316.135,269658.067,9.696492527,-79.93009086,32.77210115,4.5019E+14,1,centroid,RES3A,RES3A
573782564,573782564,RES,RES1-1SNB,284460.656,142230.328,9.844964416,-79.92975895,32.7721826,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573782568,573782568,RES,RES1-3SWB,871746.439,435873.219,9.53474335,-79.93022107,32.77233941,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573782576,573782576,RES,RES3A,593960.024,296980.012,9.251984225,-79.93031273,32.77256754,4.5019E+14,1,centroid,RES3A,RES3A
573782578,573782578,RES,RES1-3SNB,477276.201,238638.1,8.098226779,-79.92961548,32.77261513,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573782580,573782580,RES,RES1-2SNB,436744.576,218372.288,8.54821683,-79.92966376,32.77274046,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573782584,573782584,RES,RES1-3SNB,591021.743,295510.871,7.90750286,-79.92967998,32.77287786,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573783138,573783138,RES,RES1-2SWB,367456.335,183728.167,5.928459241,-79.92967489,32.77336224,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573783154,573783154,COM,COM4,733092.797,733092.797,9.125375195,-79.92967496,32.77395556,4.5019E+14,1,centroid,COM4,COM4
573783160,573783160,RES,RES1-2SNB,217461.254,108730.627,9.598373266,-79.92992314,32.77426492,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573783197,573783197,RES,RES3A,507530.065,253765.032,12.85095816,-79.92938964,32.77475714,4.5019E+14,1,centroid,RES3A,RES3A
573783439,573783439,COM,COM8,409469.433,409469.433,7.835369505,-79.93002946,32.77152879,4.5019E+14,1,centroid,COM8,COM8
573785649,573785649,RES,RES3A,499594.49,249797.245,8.833821647,-79.93095318,32.7731191,4.5019E+14,1,centroid,RES3A,RES3A
573785661,573785661,RES,RES1-2SNB,541402.129,270701.064,7.983767084,-79.93104315,32.77331746,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573785683,573785683,RES,RES1-3SWB,562223.385,281111.692,7.016821708,-79.93087598,32.77366066,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573818741,573818741,RES,RES1-1SNB,271445.067,135722.533,5.95393045,-79.92579081,32.77617926,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573818742,573818742,COM,COM4,2173850.17,2173850.17,10.19355773,-79.92647502,32.77654067,4.5019E+14,1,centroid,COM4,COM4
573818744,573818744,COM,COM4,197499.446,197499.446,11.65877293,-79.9269,32.7765165,4.5019E+14,1,centroid,COM4,COM4
573827134,573827134,COM,COM4,8443544.1,8443544.1,13.54706299,-79.92746902,32.77712292,4.5019E+14,1,centroid,COM4,COM4
573827737,573827737,PUB,GOV1,446128.258,446128.258,12.03318867,-79.92943087,32.77683067,4.5019E+14,1,centroid,GOV1,GOV1
573827742,573827742,COM,COM8,335888.024,335888.024,12.13528704,-79.92972682,32.77680666,4.5019E+14,1,centroid,COM8,COM8
573827746,573827746,COM,COM1,280650.588,280650.588,12.13528704,-79.92972682,32.77680666,4.5019E+14,1,centroid,COM1,COM1
573827752,573827752,RES,RES1-3SNB,671177.646,335588.823,11.99108448,-79.93017988,32.77681959,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573827760,573827760,COM,COM4,1043926.22,1043926.22,12.34156684,-79.92969169,32.7772161,4.5019E+14,1,centroid,COM4,COM4
573831707,573831707,RES,RES1-3SNB,378749.792,189374.896,10.99989049,-79.93108959,32.77520195,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573831709,573831709,RES,RES1-3SNB,411877.07,205938.535,10.75213775,-79.93110512,32.77529673,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573831721,573831721,RES,RES1-3SWB,694451.773,347225.886,11.51825849,-79.93119518,32.77548877,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573831723,573831723,PUB,GOV1,74655.0246,74655.0246,11.51825849,-79.93119518,32.77548877,4.5019E+14,1,centroid,GOV1,GOV1
574267658,574267658,PUB,GOV1,26006.9618,26006.9618,11.4503749,-79.92712901,32.77418197,4.5019E+14,1,centroid,GOV1,GOV1
574267662,574267662,COM,COM8,68212.5553,68212.5553,11.4503749,-79.92712901,32.77418197,4.5019E+14,1,centroid,COM8,COM8
574267664,574267664,RES,RES1-2SNB,471394.76,235697.38,6.805437192,-79.92564955,32.77451093,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574267667,574267667,RES,RES3A,271352.245,135676.122,9.558259026,-79.92671964,32.77469439,4.5019E+14,1,centroid,RES3A,RES3A
574267733,574267733,RES,RES1-1SNB,340174.71,170087.355,13.29612274,-79.92785069,32.77517634,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574267741,574267741,RES,RES1-3SNB,351754.28,175877.14,13.42141139,-79.92773388,32.77536613,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574268013,574268013,RES,RES1-1SNB,299665.915,149832.957,13.11719538,-79.92746112,32.77552897,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574268245,574268245,RES,RES3A,725169.317,362584.658,9.171968507,-79.93103707,32.77252521,4.5019E+14,1,centroid,RES3A,RES3A
574346711,574346711,RES,RES1-1SNB,271013.788,135506.894,5.495114687,-79.9256555,32.7766865,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574346712,574346712,RES,RES1-1SNB,217039.153,108519.576,6.523568617,-79.92591323,32.77651339,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574346715,574346715,RES,RES1-1SNB,286480,143240,5.896219933,-79.92568075,32.77655707,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574346730,574346730,RES,RES3A,512599.555,256299.777,12.92163503,-79.92961524,32.77494158,4.5019E+14,1,centroid,RES3A,RES3A
574346731,574346731,RES,RES3A,648409.579,324204.789,12.2211983,-79.93007543,32.77492148,4.5019E+14,1,centroid,RES3A,RES3A
574346739,574346739,RES,RES3A,525561.945,262780.972,10.65616332,-79.93060147,32.77513692,4.5019E+14,1,centroid,RES3A,RES3A
574346743,574346743,COM,COM1,206165.275,206165.275,10.3783955,-79.93054012,32.77538017,4.5019E+14,1,centroid,COM1,COM1
574346746,574346746,PUB,REL1,546050.336,546050.336,9.817510297,-79.9306795,32.77552019,4.5019E+14,1,centroid,REL1,REL1
574346747,574346747,RES,RES3A,384363.424,192181.712,13.53010148,-79.92978274,32.77556477,4.5019E+14,1,centroid,RES3A,RES3A
574346748,574346748,RES,RES1-3SWB,511420.695,255710.347,13.40458912,-79.92993701,32.77560713,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
574372379,574372379,RES,RES1-1SNB,262357.921,131178.96,9.511535866,-79.92673038,32.77579556,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574372442,574372442,COM,COM4,429932.911,429932.911,13.00398488,-79.92902475,32.77626423,4.5019E+14,1,centroid,COM4,COM4
574372443,574372443,COM,COM2,155448.025,155448.025,13.00398488,-79.92902475,32.77626423,4.5019E+14,1,centroid,COM2,COM2
574372446,574372446,COM,COM4,259492.168,259492.168,12.85938964,-79.92900036,32.77610772,4.5019E+14,1,centroid,COM4,COM4
574372452,574372452,COM,COM8,80863.1004,80863.1004,12.7991248,-79.92830278,32.77620262,4.5019E+14,1,centroid,COM8,COM8
574372459,574372459,COM,COM1,993315.195,993315.195,13.1363025,-79.92849911,32.77644024,4.5019E+14,1,centroid,COM1,COM1
574372462,574372462,COM,COM1,797012.482,797012.482,13.86163629,-79.92746316,32.77652432,4.5019E+14,1,centroid,COM1,COM1
574372465,574372465,COM,COM1,495270.482,495270.482,13.51930538,-79.92834043,32.77655435,4.5019E+14,1,centroid,COM1,COM1
574372472,574372472,COM,COM4,1879208.95,1879208.95,13.03663915,-79.92881546,32.7764473,4.5019E+14,1,centroid,COM4,COM4
574372525,574372525,COM,COM8,32435.0779,32435.0779,12.42805615,-79.93005346,32.77625511,4.5019E+14,1,centroid,COM8,COM8
574372539,574372539,COM,COM4,45701.5828,45701.5828,13.25995007,-79.92936348,32.77617124,4.5019E+14,1,centroid,COM4,COM4
574372545,574372545,COM,COM1,133543.763,133543.763,12.60003902,-79.92938805,32.77623669,4.5019E+14,1,centroid,COM1,COM1
574372555,574372555,COM,COM1,153895.888,153895.888,12.54328789,-79.92979255,32.77638715,4.5019E+14,1,centroid,COM1,COM1
574372565,574372565,COM,RES4,772034.988,386017.494,12.21837608,-79.92958905,32.77638171,4.5019E+14,1,centroid,RES4,RES4
574372705,574372705,RES,RES1-2SWB,565563.104,282781.552,6.605874264,-79.93056718,32.77096387,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
574421616,574421616,RES,RES1-1SNB,461341.396,230670.698,10.32806086,-79.92661232,32.77535335,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574421618,574421618,COM,COM4,268248.679,268248.679,10.32806086,-79.92661232,32.77535335,4.5019E+14,1,centroid,COM4,COM4
574421620,574421620,COM,COM4,224412.195,224412.195,6.324381934,-79.92627211,32.77556669,4.5019E+14,1,centroid,COM4,COM4
574421665,574421665,COM,COM1,85054.7643,85054.7643,12.96056735,-79.92885302,32.77702994,4.5019E+14,1,centroid,COM1,COM1
574421687,574421687,COM,COM3,285441.363,285441.363,13.54457556,-79.92846361,32.77697303,4.5019E+14,1,centroid,COM3,COM3
574421706,574421706,RES,RES3A,439108.913,219554.456,12.6702497,-79.92801597,32.7770364,4.5019E+14,1,centroid,RES3A,RES3A
574421710,574421710,COM,COM5,783641.246,783641.246,12.6702497,-79.92801597,32.7770364,4.5019E+14,1,centroid,COM5,COM5
574431296,574431296,COM,COM4,199984.838,199984.838,10.22495343,-79.9266425,32.7772185,4.5019E+14,1,centroid,COM4,COM4
574431300,574431300,COM,COM8,154010.964,154010.964,10.1165989,-79.92646291,32.77728981,4.5019E+14,1,centroid,COM8,COM8
574431302,574431302,IND,IND6,206401.41,206401.41,10.1165989,-79.92646291,32.77728981,4.5019E+14,1,centroid,IND6,IND6
574437145,574437145,COM,COM4,509307.96,509307.96,9.078115437,-79.92640322,32.77682337,4.5019E+14,1,centroid,COM4,COM4
574437147,574437147,COM,COM4,1195605.31,1195605.31,11.64761778,-79.92686154,32.77684937,4.5019E+14,1,centroid,COM4,COM4
574437149,574437149,COM,COM8,639814.182,639814.182,11.64761778,-79.92686154,32.77684937,4.5019E+14,1,centroid,COM8,COM8
574457240,574457240,COM,COM4,1391295.05,1391295.05,-4.999869299,-79.92452807,32.77525359,4.5019E+14,1,centroid,COM4,COM4
574457618,574457618,COM,COM8,207879.805,207879.805,7.751550666,-79.92706811,32.77349811,4.5019E+14,1,centroid,COM8,COM8
574461058,574461058,RES,RES3A,266985.928,133492.964,12.13528704,-79.9297417,32.77681823,4.5019E+14,1,centroid,RES3A,RES3A
574461060,574461060,RES,RES3A,266985.928,133492.964,12.13528704,-79.9297417,32.77681823,4.5019E+14,1,centroid,RES3A,RES3A
574461061,574461061,RES,RES3A,266985.928,133492.964,12.13528704,-79.9297417,32.77681823,4.5019E+14,1,centroid,RES3A,RES3A
574461067,574461067,RES,RES3A,266985.928,133492.964,12.13528704,-79.9297417,32.77681823,4.5019E+14,1,centroid,RES3A,RES3A
574461087,574461087,RES,RES3A,266985.928,133492.964,12.85600578,-79.92799481,32.77708356,4.5019E+14,1,centroid,RES3A,RES3A
574461089,574461089,RES,RES3A,266985.928,133492.964,12.85600578,-79.92799481,32.77708356,4.5019E+14,1,centroid,RES3A,RES3A
574461310,574461310,COM,COM4,110480.451,110480.451,13.58082332,-79.92724476,32.77707542,4.5019E+14,1,centroid,COM4,COM4
574461313,574461313,RES,RES3A,265539.431,132769.715,12.94487459,-79.92732872,32.77663015,4.5019E+14,1,centroid,RES3A,RES3A
574486905,574486905,RES,RES1-2SNB,295499.127,147749.563,6.21726331,-79.93024242,32.77355227,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486933,574486933,RES,RES1-2SNB,280572.764,140286.382,10.26315828,-79.93004468,32.77190724,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486935,574486935,RES,RES1-2SNB,306701.603,153350.801,7.072415947,-79.93068697,32.77123266,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574486937,574486937,RES,RES1-2SNB,234746.636,117373.318,7.072415947,-79.93068697,32.77123266,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488767,574488767,RES,RES3A,480189.335,240094.667,13.77682561,-79.92981063,32.7760904,4.5019E+14,1,centroid,RES3A,RES3A
574488768,574488768,RES,RES1-2SNB,214673.289,107336.644,12.4406709,-79.92903083,32.7763684,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488794,574488794,RES,RES1-2SNB,229310.104,114655.052,12.29002837,-79.92736548,32.77640732,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488796,574488796,RES,RES3A,472384.782,236192.391,12.29002837,-79.92736548,32.77640732,4.5019E+14,1,centroid,RES3A,RES3A
574488801,574488801,RES,RES1-2SNB,214952.086,107476.043,12.29002837,-79.92736548,32.77640732,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488803,574488803,RES,RES1-1SNB,213669.355,106834.677,12.29002837,-79.92736548,32.77640732,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488807,574488807,RES,RES1-2SNB,301841.429,150920.714,13.01274958,-79.92765607,32.77605635,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488811,574488811,RES,RES1-3SNB,381382.165,190691.082,13.36667368,-79.92740528,32.77615033,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488813,574488813,RES,RES1-2SNB,293659.713,146829.856,6.694484941,-79.92600798,32.77652773,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488820,574488820,RES,RES1-3SNB,422211.47,211105.735,6.052678219,-79.9267068,32.77616474,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488835,574488835,RES,RES1-2SNB,275729.718,137864.859,12.62985934,-79.92926142,32.77498639,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488836,574488836,RES,RES1-3SNB,370747.632,185373.816,12.75948849,-79.9292151,32.77463668,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488845,574488845,RES,RES1-1SNB,223584.025,111792.012,13.14597222,-79.9275034,32.77523975,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488849,574488849,RES,RES1-3SNB,382538.219,191269.109,12.81153774,-79.92743993,32.77496171,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
574488850,574488850,RES,RES1-2SNB,257189.752,128594.876,10.80313805,-79.92676724,32.77553355,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488858,574488858,RES,RES1-2SNB,240043.769,120021.884,7.748938856,-79.92636297,32.77540527,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488860,574488860,RES,RES1-3SWB,563861.862,281930.931,9.998079523,-79.92689914,32.77458909,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
574488863,574488863,RES,RES1-1SNB,202401.236,101200.618,11.14745814,-79.92787671,32.77403071,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
574488866,574488866,RES,RES1-2SNB,297546.561,148773.28,9.352340616,-79.92766193,32.77348685,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
574488868,574488868,RES,RES1-1SNB,185817.019,92908.5096,9.352340616,-79.92766193,32.77348685,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573785968,573785968,RES,RES1-3SNB,398070.325,199035.162,8.050276327,-79.93410556,32.77419998,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789001,573789001,RES,RES1-3SWB,934191.912,467095.956,7.376988652,-79.93427154,32.77286806,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573789240,573789240,RES,RES3A,622441.365,311220.682,5.545120404,-79.93728131,32.77336869,4.5019E+14,1,centroid,RES3A,RES3A
573789242,573789242,RES,RES1-3SNB,357793.112,178896.556,5.517611921,-79.93726916,32.77346003,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789245,573789245,RES,RES3A,609406.954,304703.477,4.461871657,-79.93791915,32.77357922,4.5019E+14,1,centroid,RES3A,RES3A
573789249,573789249,RES,RES1-1SNB,199531.402,99765.701,4.227115001,-79.93750664,32.77379213,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573789250,573789250,RES,RES3A,562985.883,281492.941,4.665140711,-79.93739442,32.77381008,4.5019E+14,1,centroid,RES3A,RES3A
573789011,573789011,RES,RES1-3SNB,425562.159,212781.079,5.675281465,-79.93480568,32.77223564,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789012,573789012,RES,RES3A,439741.758,219870.879,6.873251948,-79.934359,32.77236681,4.5019E+14,1,centroid,RES3A,RES3A
573789017,573789017,RES,RES3A,615278.156,307639.078,5.573695044,-79.93542958,32.77270699,4.5019E+14,1,centroid,RES3A,RES3A
573789024,573789024,RES,RES1-3SWB,729814.518,364907.259,8.330628582,-79.93428666,32.77328621,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573789025,573789025,RES,RES1-3SWB,677803.983,338901.991,5.769528379,-79.93546623,32.77332671,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573789027,573789027,RES,RES1-2SNB,508325.516,254162.758,8.165515106,-79.934381,32.77348334,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789034,573789034,RES,RES1-3SWB,505069.314,252534.657,8.434830332,-79.93552451,32.77394783,4.5019E+14,1,centroid,RES1-3SWB,RES1-3SWB
573789035,573789035,RES,RES1-3SNB,426016.55,213008.275,7.683473086,-79.93517765,32.77395758,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789037,573789037,RES,RES3A,442993.109,221496.554,7.541615591,-79.93486495,32.77406041,4.5019E+14,1,centroid,RES3A,RES3A
573789039,573789039,RES,RES1-2SNB,295657.824,147828.912,7.182794054,-79.934612,32.7728015,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789133,573789133,RES,RES1-2SNB,551851.755,275925.877,8.764459673,-79.93479526,32.77514674,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789136,573789136,RES,RES3A,478367.351,239183.675,8.542031871,-79.93486183,32.77437585,4.5019E+14,1,centroid,RES3A,RES3A
573789142,573789142,COM,COM4,51972.9788,51972.9788,8.869958333,-79.93474089,32.77500809,4.5019E+14,1,centroid,COM4,COM4
573789143,573789143,RES,RES1-1SNB,222739.255,111369.627,8.173893392,-79.93550454,32.77495176,4.5019E+14,1,centroid,RES1-1SNB,RES1-1SNB
573789146,573789146,RES,RES1-2SNB,310238.312,155119.156,6.744242306,-79.93557194,32.77540019,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789150,573789150,RES,RES3A,451087.687,225543.843,6.961893914,-79.93551867,32.77553816,4.5019E+14,1,centroid,RES3A,RES3A
573789155,573789155,RES,RES1-2SNB,414435.174,207217.587,7.405635646,-79.93547262,32.77580744,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789156,573789156,RES,RES3A,588040.762,294020.381,6.521544249,-79.93532795,32.77584733,4.5019E+14,1,centroid,RES3A,RES3A
573789166,573789166,RES,RES3A,659927.707,329963.853,7.092884903,-79.93695453,32.77612789,4.5019E+14,1,centroid,RES3A,RES3A
573789179,573789179,RES,RES3A,457309.639,228654.819,8.535024805,-79.93645648,32.77660289,4.5019E+14,1,centroid,RES3A,RES3A
573789218,573789218,RES,RES1-3SNB,359767.592,179883.796,4.947868547,-79.93705954,32.77200129,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789224,573789224,RES,RES1-2SNB,272662.957,136331.478,4.685096143,-79.93714695,32.772325,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789225,573789225,RES,RES3A,577729.667,288864.833,4.591985393,-79.93770704,32.77237983,4.5019E+14,1,centroid,RES3A,RES3A
573789300,573789300,RES,RES3A,487287.752,243643.876,6.276696261,-79.93767228,32.77151476,4.5019E+14,1,centroid,RES3A,RES3A
573789307,573789307,RES,RES1-2SWB,418254.819,209127.409,5.506847885,-79.93781265,32.77158661,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573789308,573789308,RES,RES3A,448252.063,224126.031,5.416954378,-79.93795641,32.77164741,4.5019E+14,1,centroid,RES3A,RES3A
573789309,573789309,RES,RES3A,395309.881,197654.94,5.693465184,-79.93810827,32.77172511,4.5019E+14,1,centroid,RES3A,RES3A
573789311,573789311,RES,RES3A,542393.962,271196.981,4.781323621,-79.93743937,32.77180159,4.5019E+14,1,centroid,RES3A,RES3A
573789314,573789314,RES,RES1-2SNB,303188.567,151594.283,4.895215429,-79.93779815,32.77196565,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789329,573789329,RES,RES3A,298648.934,149324.467,3.695104419,-79.93909215,32.77414094,4.5019E+14,1,centroid,RES3A,RES3A
573789330,573789330,RES,RES3A,252530.284,126265.142,3.56831939,-79.93911863,32.77429585,4.5019E+14,1,centroid,RES3A,RES3A
573789331,573789331,RES,RES3A,461494.368,230747.184,3.953440892,-79.93914327,32.77446289,4.5019E+14,1,centroid,RES3A,RES3A
573789332,573789332,RES,RES1-2SWB,352297.486,176148.743,4.046519179,-79.93876385,32.77446811,4.5019E+14,1,centroid,RES1-2SWB,RES1-2SWB
573789337,573789337,RES,RES1-2SNB,364855.711,182427.855,4.29362307,-79.93858944,32.77469528,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789339,573789339,RES,RES3A,472840.62,236420.31,4.628334059,-79.93849151,32.77473476,4.5019E+14,1,centroid,RES3A,RES3A
573789345,573789345,RES,RES1-2SNB,325941.008,162970.504,5.249054268,-79.93826838,32.77503512,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789346,573789346,RES,RES1-2SNB,435508.848,217754.424,3.93797067,-79.9392549,32.77510282,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789347,573789347,RES,RES3A,585326.307,292663.153,6.382425674,-79.93814779,32.77512353,4.5019E+14,1,centroid,RES3A,RES3A
573789350,573789350,RES,RES1-2SNB,518358.198,259179.099,4.588023874,-79.93857044,32.7753123,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789353,573789353,RES,RES1-2SNB,377962.71,188981.355,3.769410372,-79.93935975,32.77543743,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789356,573789356,RES,RES1-3SNB,538943.228,269471.614,5.148477685,-79.93860426,32.77552893,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789362,573789362,RES,RES1-2SNB,296920.187,148460.093,6.536896357,-79.93775721,32.77562987,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789432,573789432,RES,RES1-2SNB,278110.006,139055.003,5.284509255,-79.9377838,32.77601717,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789433,573789433,RES,RES1-3SNB,399662.321,199831.16,4.524440109,-79.93818988,32.77600769,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789437,573789437,RES,RES3A,731595.144,365797.572,4.544356822,-79.93799547,32.77608635,4.5019E+14,1,centroid,RES3A,RES3A
573789438,573789438,COM,COM4,60966.262,60966.262,4.544356822,-79.93799547,32.77608635,4.5019E+14,1,centroid,COM4,COM4
573789441,573789441,RES,RES1-2SNB,221364.213,110682.106,4.445817122,-79.93825533,32.77644308,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789445,573789445,RES,RES1-3SNB,268606.218,134303.109,5.012590823,-79.93800281,32.77664529,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789449,573789449,RES,RES3A,265506.255,132753.127,4.08230074,-79.93833654,32.77678458,4.5019E+14,1,centroid,RES3A,RES3A
573789451,573789451,RES,RES1-2SNB,184648.644,92324.3224,5.406123463,-79.93802,32.77681517,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
573789453,573789453,RES,RES1-3SNB,263669.851,131834.925,5.708988596,-79.93765151,32.77694098,4.5019E+14,1,centroid,RES1-3SNB,RES1-3SNB
573789455,573789455,RES,RES3A,282037.128,141018.564,6.097502947,-79.93792646,32.77700447,4.5019E+14,1,centroid,RES3A,RES3A
573789683,573789683,RES,RES3A,485788.264,242894.132,4.276643568,-79.9385729,32.7736232,4.5019E+14,1,centroid,RES3A,RES3A
573789701,573789701,RES,RES1-2SNB,315033.586,157516.793,4.292405164,-79.9389607,32.7728985,4.5019E+14,1,centroid,RES1-2SNB,RES1-2SNB
